ID,Year_Birth,Age,Generasi,Education,Marital_Status,Income,Economic_Stat,Kidhome,Teenhome,Dependent,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,mnttotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,totalpurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,totalacceptedcmp,Recency_Category
11086,1984,30,Milennial,Basic,Single,25707.0,Lowest,1,0,1,2014-01-18,18,0,6.0,6,7,3,6,3,31.0,1,1,0,3,7,5,0,0,0,0,0,0,0,Low Recency
1921,1967,47,Gen X,PhD,Married,59062.0,High,2,1,3,2013-10-03,74,0,46.0,1,12,3,0,9,71.0,2,2,0,3,4,7,0,0,0,0,0,0,0,High Recency
4138,1962,52,Gen X,Bachelor,Single,76624.0,Highest,0,1,1,2014-05-24,68,0,411.0,83,147,54,89,66,850.0,1,5,7,7,2,20,0,0,1,0,0,0,1,High Recency
7718,1947,67,Boomers,Master,Married,66000.0,High,0,0,0,2014-04-20,36,0,244.0,51,270,101,0,45,711.0,1,1,3,5,2,10,0,0,0,0,0,0,0,High Recency
1291,1978,36,Milennial,PhD,Married,27683.0,Lowest,1,0,1,2012-08-04,90,0,152.0,9,121,12,12,45,351.0,4,6,2,4,8,16,0,0,0,0,0,0,0,High Recency
6862,1971,43,Gen X,Bachelor,Divorced,1730.0,Lowest,0,0,0,2014-05-18,65,0,6.0,1,7,1,1,3,19.0,5,1,0,2,8,8,0,0,0,0,0,0,0,High Recency
4136,1992,22,Gen Z,Basic,Single,7500.0,Lowest,1,0,1,2012-12-03,63,0,10.0,17,18,8,26,40,119.0,4,3,2,2,8,11,0,0,0,0,0,0,0,High Recency
803,1968,46,Gen X,Bachelor,Married,40521.0,Low,1,1,2,2013-04-05,82,0,12.0,0,7,0,0,4,23.0,1,1,1,2,5,5,0,0,0,0,0,0,0,High Recency
4298,1973,41,Gen X,PhD,Married,20427.0,Lowest,1,0,1,2014-03-24,63,0,6.0,0,7,0,0,3,16.0,1,1,0,2,8,4,0,0,0,0,0,0,0,High Recency
10833,1975,39,Gen X,Bachelor,Married,65106.0,High,0,1,1,2014-05-24,55,0,790.0,19,133,12,0,19,973.0,3,8,3,11,6,25,0,0,0,1,0,0,1,High Recency
9606,1965,49,Gen X,PhD,Married,69969.0,Highest,0,0,0,2013-08-27,64,0,822.1000000000001,29,499,38,29,44,1461.1000000000001,1,4,2,6,3,13,1,0,0,0,1,1,3,High Recency
8534,1952,62,Boomers,Bachelor,Married,67433.0,High,0,2,2,2013-07-16,51,0,615.0,28,259,12,48,30,992.0,4,6,5,11,4,26,0,0,0,1,0,0,1,High Recency
5153,1967,47,Gen X,PhD,Married,77766.0,Highest,0,1,1,2013-02-22,97,0,822.1000000000001,59,265,115,59,27,1347.1000000000001,2,8,7,11,6,28,0,0,1,0,0,1,2,High Recency
961,1972,42,Gen X,Bachelor,Married,74716.0,Highest,0,1,1,2013-09-12,92,0,133.0,27,421,13,89,71,754.0,2,7,3,5,4,17,0,0,0,0,0,0,0,High Recency
5011,1963,51,Gen X,Bachelor,Divorced,68118.0,Highest,0,1,1,2013-10-18,51,0,595.0,23,123,10,23,122,896.0,2,8,7,4,6,21,0,0,0,0,0,0,0,High Recency
6653,1970,44,Gen X,PhD,Married,55158.0,High,1,1,2,2012-07-30,72,0,293.0,0,87,4,11,23,418.0,4,7,2,5,7,18,0,0,0,0,0,1,1,High Recency
9094,1955,59,Boomers,Master,Married,62972.0,High,0,1,1,2012-08-03,39,0,313.0,15,47,20,0,122,517.0,2,7,4,3,6,16,0,0,0,0,0,1,1,High Recency
810,1975,39,Gen X,Bachelor,Married,74190.0,Highest,0,1,1,2014-05-12,49,0,151.0,81,86,120,89,64,591.0,2,4,2,11,2,19,0,0,0,0,0,0,0,High Recency
5493,1976,38,Milennial,Bachelor,Married,39356.0,Low,1,1,2,2014-03-19,21,0,15.0,0,7,0,0,6,28.0,1,1,0,2,6,4,0,0,1,0,0,0,1,Low Recency
2147,1969,45,Gen X,Bachelor,Married,76653.0,Highest,0,0,0,2013-08-16,91,0,736.0,63,499,120,89,122,1629.0,1,4,7,11,2,23,1,0,0,0,1,0,2,High Recency
5107,1973,41,Gen X,PhD,Divorced,35860.0,Low,1,1,2,2014-05-19,37,0,15.0,0,8,4,2,20,49.0,2,1,1,2,5,6,0,0,1,0,0,0,1,High Recency
3979,1983,31,Milennial,PhD,Divorced,90687.0,Highest,0,0,0,2013-05-22,98,0,822.1000000000001,17,499,23,34,51,1446.1000000000001,1,6,2,8,2,17,0,0,0,0,1,1,2,High Recency
6049,1982,32,Milennial,Master,Married,73450.0,Highest,0,0,0,2013-12-05,85,0,822.1000000000001,51,415,90,69,37,1484.1000000000001,1,7,7,11,3,26,1,0,1,0,0,0,2,High Recency
8147,1960,54,Gen X,Bachelor,Married,31454.0,Lowest,1,1,2,2013-07-06,40,0,28.0,0,11,0,0,9,48.0,3,2,0,3,8,8,0,0,0,0,0,0,0,High Recency
1857,1952,62,Boomers,Bachelor,Single,47139.0,Low,1,1,2,2014-03-06,2,0,46.0,0,12,0,2,23,83.0,2,2,1,2,7,7,0,0,0,0,0,1,1,Low Recency
3910,1975,39,Gen X,Bachelor,Divorced,83829.0,Highest,0,0,0,2013-10-08,78,0,822.1000000000001,83,430,120,89,27,1571.1000000000001,1,4,7,6,2,18,1,0,1,0,1,1,4,High Recency
5207,1963,51,Gen X,PhD,Married,53378.0,High,1,1,2,2012-09-24,41,0,489.0,6,152,8,6,122,783.0,5,8,4,6,8,23,0,0,0,0,0,1,1,High Recency
11114,1970,44,Gen X,Bachelor,Married,19656.0,Lowest,1,0,1,2013-02-08,94,0,25.0,4,9,6,8,32,84.0,3,2,1,3,7,9,0,0,0,0,0,0,0,High Recency
5429,1948,66,Boomers,PhD,Married,45579.0,Low,0,1,1,2013-08-20,10,0,145.0,1,33,2,1,3,185.0,1,4,1,4,6,10,0,0,0,0,0,0,0,Low Recency
9400,1958,56,Boomers,Master,Single,85485.0,Highest,0,0,0,2014-06-21,73,0,630.0,26,499,44,18,54,1271.0,1,6,6,6,2,19,0,0,0,0,0,0,0,High Recency
1740,1944,70,Boomers,Bachelor,Married,55956.0,High,0,0,0,2014-04-07,22,0,760.0,38,104,50,9,38,999.0,2,7,3,4,4,16,0,0,0,1,0,0,1,Low Recency
7488,1963,51,Gen X,Master,Single,64191.0,High,0,1,1,2013-01-22,30,0,420.0,15,186,120,38,15,794.0,3,5,3,11,3,22,0,0,0,0,0,0,0,Low Recency
195,1972,42,Gen X,Bachelor,Single,38808.0,Low,1,0,1,2012-08-26,21,0,125.0,17,52,3,19,30,246.0,4,5,1,4,8,14,0,0,1,0,0,1,2,Low Recency
635,1966,48,Gen X,Master,Married,57183.0,High,1,1,2,2013-03-19,51,0,464.0,5,64,7,0,70,610.0,5,8,1,7,8,21,0,0,0,0,0,0,0,High Recency
7527,1968,46,Gen X,Master,Divorced,23748.0,Lowest,1,0,1,2012-11-21,97,0,6.0,6,29,12,15,8,76.0,3,2,1,3,8,9,0,0,0,0,0,0,0,High Recency
10319,1971,43,Gen X,Bachelor,Married,66303.0,High,0,1,1,2013-02-26,56,0,822.1000000000001,12,96,16,12,60,1018.1000000000001,4,3,4,11,8,22,0,0,0,1,0,0,1,High Recency
2296,1975,39,Gen X,Master,Married,37368.0,Low,1,0,1,2013-12-16,4,0,6.0,2,11,2,2,10,33.0,1,1,0,2,6,4,0,0,1,0,0,0,1,Low Recency
10637,1964,50,Gen X,Bachelor,Married,40800.0,Low,1,2,3,2013-01-01,77,1,24.0,0,27,8,30,10,99.0,2,3,0,3,7,8,0,0,0,0,0,0,0,High Recency
2931,1978,36,Milennial,Bachelor,Divorced,71847.0,Highest,0,0,0,2012-09-21,95,0,737.0,21,106,55,63,122,1104.0,1,6,7,9,3,23,1,0,0,0,0,0,1,High Recency
907,1975,39,Gen X,Bachelor,Married,46149.0,Low,0,1,1,2013-11-29,36,0,254.0,6,71,4,0,27,362.0,5,5,1,7,5,18,0,0,0,0,0,0,0,High Recency
3698,1983,31,Milennial,Bachelor,Married,78687.0,Highest,0,0,0,2012-08-09,13,0,817.0,83,499,120,55,122,1696.0,1,4,6,8,2,19,0,0,0,0,1,1,2,Low Recency
9516,1971,43,Gen X,Master,Divorced,49118.0,Low,0,0,0,2012-08-18,90,0,620.0,54,239,99,89,119,1220.0,2,8,7,10,7,27,0,1,0,1,0,1,3,High Recency
679,1957,57,Boomers,PhD,Married,37633.0,Low,1,1,2,2012-09-20,49,0,13.0,4,20,0,0,3,40.0,2,1,0,3,8,6,0,0,0,0,0,0,0,High Recency
7384,1951,63,Boomers,Master,Married,39767.0,Low,0,0,0,2013-07-21,18,0,113.0,61,204,34,26,47,485.0,2,7,1,7,8,17,0,0,0,0,0,0,0,Low Recency
5043,1951,63,Boomers,Basic,Married,26997.0,Lowest,0,0,0,2012-11-05,89,0,7.0,23,78,120,49,122,399.0,2,4,2,5,7,13,0,0,0,0,0,0,0,High Recency
5267,1970,44,Gen X,Bachelor,Divorced,33986.0,Lowest,1,0,1,2013-03-14,43,0,16.0,2,18,2,1,5,44.0,1,1,0,3,7,5,0,0,0,0,0,0,0,High Recency
339,1972,42,Gen X,PhD,Married,57091.0,High,0,1,1,2012-11-23,82,0,462.0,0,24,6,0,4,496.0,2,8,2,5,7,17,0,0,0,1,0,1,2,High Recency
2516,1969,45,Gen X,Master,Married,46831.0,Low,1,1,2,2013-06-08,84,0,22.0,2,10,6,4,34,78.0,2,1,2,2,4,7,0,0,0,0,0,0,0,High Recency
9010,1972,42,Gen X,Master,Married,83151.0,Highest,0,0,0,2013-02-10,80,0,822.1000000000001,83,499,120,42,122,1688.1000000000001,1,5,7,10,2,23,1,0,1,0,1,1,4,High Recency
378,1971,43,Gen X,Bachelor,Married,52531.0,High,0,0,0,2012-12-30,68,0,283.0,83,151,51,72,122,762.0,2,7,2,10,6,21,0,0,0,0,0,0,0,High Recency
4808,1956,58,Boomers,Bachelor,Married,15759.0,Lowest,0,0,0,2013-09-05,12,0,6.0,2,7,6,0,3,24.0,1,1,0,2,7,4,0,0,0,0,0,0,0,Low Recency
5068,1971,43,Gen X,Bachelor,Single,22804.0,Lowest,1,0,1,2013-07-31,75,0,14.0,1,7,2,1,3,28.0,1,2,0,2,8,5,0,0,0,0,0,0,0,High Recency
7628,1973,41,Gen X,Master,Married,43050.0,Low,1,0,1,2014-03-18,10,0,30.0,5,24,6,3,8,76.0,2,2,0,4,5,8,0,0,0,0,0,0,0,Low Recency
7128,1977,37,Milennial,PhD,Single,42997.0,Low,1,1,2,2013-12-07,91,0,6.0,0,7,0,1,5,19.0,1,1,0,2,7,4,0,0,0,0,0,0,0,High Recency
2811,1963,51,Gen X,PhD,Single,48918.0,Low,1,1,2,2014-04-12,21,0,52.0,0,9,0,0,3,64.0,2,1,0,4,4,7,0,0,0,0,0,0,0,Low Recency
3551,1954,60,Boomers,Master,Married,60033.0,High,0,1,1,2014-03-29,28,0,62.0,1,57,19,11,48,198.0,2,2,1,5,2,10,0,0,0,0,0,0,0,Low Recency
1663,1978,36,Milennial,PhD,Married,34043.0,Lowest,1,0,1,2013-10-25,97,0,20.0,2,14,3,0,10,49.0,1,2,0,2,8,5,0,0,0,0,0,0,0,High Recency
5543,1966,48,Gen X,Bachelor,Married,57811.0,High,0,1,1,2013-06-24,49,0,545.0,7,114,37,21,78,802.0,5,7,2,11,5,25,0,0,0,1,0,0,1,High Recency
1577,1946,68,Boomers,Bachelor,Married,78569.0,Highest,0,0,0,2014-02-19,14,0,558.0,79,499,120,89,95,1440.0,1,4,6,4,2,15,0,0,0,0,1,1,2,Low Recency
10641,1978,36,Milennial,Bachelor,Single,7500.0,Lowest,1,1,2,2012-12-27,5,0,6.0,5,7,13,4,25,60.0,4,2,1,3,6,10,0,0,0,0,0,0,0,Low Recency
5336,1971,43,Gen X,Master,Married,49736.0,Low,1,0,1,2013-06-04,37,0,39.0,1,9,2,0,8,59.0,1,1,0,2,2,4,0,0,0,0,0,0,0,High Recency
6024,1953,61,Boomers,Bachelor,Married,94384.0,Highest,0,0,0,2013-03-04,62,0,822.1000000000001,24,499,120,45,122,1632.1000000000001,1,5,7,5,2,18,1,0,0,1,1,1,4,High Recency
1878,1985,29,Milennial,Master,Married,23148.0,Lowest,0,0,0,2014-02-18,83,0,6.0,6,8,6,3,10,39.0,1,2,0,3,7,6,0,0,0,0,0,0,0,High Recency
3099,1970,44,Gen X,Bachelor,Divorced,44267.0,Low,1,1,2,2013-02-25,48,0,183.0,5,65,3,5,49,310.0,5,5,2,4,8,16,0,0,0,0,0,0,0,High Recency
6055,1979,35,Milennial,Bachelor,Married,71626.0,Highest,0,0,0,2012-11-01,94,0,546.0,72,376,94,89,72,1249.0,1,5,5,8,3,19,0,0,0,1,0,0,1,High Recency
5841,1966,48,Gen X,Bachelor,Married,60894.0,High,0,1,1,2013-06-28,61,0,606.0,7,155,10,0,54,832.0,5,8,3,8,7,24,0,0,0,0,0,0,0,High Recency
3972,1976,38,Milennial,Bachelor,Married,50200.0,Low,1,1,2,2013-04-03,70,0,266.0,6,51,8,6,64,401.0,5,7,1,5,8,18,0,0,0,0,0,0,0,High Recency
4394,1965,49,Gen X,PhD,Married,81051.0,Highest,0,0,0,2014-05-23,43,0,822.1000000000001,29,249,38,29,14,1181.1000000000001,1,5,5,11,2,22,0,0,0,1,1,0,2,High Recency
5758,1982,32,Milennial,Bachelor,Married,65169.0,High,0,0,0,2014-01-14,23,0,822.1000000000001,0,69,0,0,46,937.1000000000001,1,8,4,11,6,24,1,1,1,0,1,1,5,Low Recency
6658,1972,42,Gen X,Bachelor,Married,59868.0,High,0,1,1,2013-07-22,37,0,771.0,51,154,54,10,122,1162.0,5,8,2,11,6,26,0,0,0,0,0,0,0,High Recency
4603,1960,54,Gen X,PhD,Married,65695.0,High,0,1,1,2014-01-31,50,0,371.0,32,189,0,58,6,656.0,2,5,4,10,4,21,0,0,0,0,0,0,0,High Recency
8427,1956,58,Boomers,Master,Single,64857.0,High,0,0,0,2012-11-23,78,0,556.0,14,499,120,0,43,1232.0,1,7,5,10,4,23,0,0,0,0,0,0,0,High Recency
10260,1965,49,Gen X,Master,Married,45143.0,Low,0,1,1,2013-08-26,74,0,202.0,5,74,11,5,14,311.0,3,6,1,5,7,15,0,0,0,0,0,0,0,High Recency
7143,1955,59,Boomers,Master,Married,74805.0,Highest,0,1,1,2013-11-06,14,0,209.0,83,209,41,89,37,668.0,5,4,7,10,2,26,0,0,0,0,0,0,0,Low Recency
8789,1989,25,Milennial,Master,Married,59060.0,High,1,0,1,2014-01-11,77,0,35.0,40,111,36,40,12,274.0,3,3,1,7,4,14,0,0,0,0,0,0,0,High Recency
6197,1962,52,Gen X,PhD,Single,27238.0,Lowest,1,1,2,2013-04-20,39,0,37.0,0,17,0,0,3,57.0,3,3,0,3,8,9,0,0,0,0,0,0,0,High Recency
4554,1965,49,Gen X,Bachelor,Married,47009.0,Low,0,1,1,2013-10-01,89,0,171.0,45,73,59,10,90,448.0,4,3,2,8,4,17,0,0,0,0,0,0,0,High Recency
4937,1973,41,Gen X,Master,Married,46094.0,Low,1,1,2,2014-06-10,62,0,12.0,2,20,3,2,5,44.0,1,1,0,3,7,5,0,0,0,0,0,0,0,High Recency
1920,1972,42,Gen X,Bachelor,Married,40321.0,Low,1,1,2,2013-07-29,59,0,44.0,4,21,6,0,27,102.0,2,3,0,3,7,8,0,0,0,0,0,0,0,High Recency
8749,1984,30,Milennial,Bachelor,Married,37235.0,Low,1,0,1,2014-02-01,68,0,20.0,2,9,4,6,20,61.0,1,1,1,2,4,5,0,0,0,0,0,0,0,High Recency
1650,1960,54,Gen X,Master,Married,81843.0,Highest,0,0,0,2013-04-22,13,0,779.0,83,499,34,69,122,1586.0,1,5,7,11,3,24,0,0,0,0,0,0,0,Low Recency
10377,1958,56,Boomers,Master,Married,46692.0,Low,0,1,1,2013-06-06,37,0,170.0,6,97,24,12,88,397.0,3,6,1,5,6,15,0,0,0,0,0,0,0,High Recency
9206,1968,46,Gen X,Bachelor,Married,77382.0,Highest,0,1,1,2014-01-07,36,0,491.0,48,231,112,89,122,1093.0,2,5,7,11,2,25,0,0,0,0,1,0,1,High Recency
10971,1977,37,Milennial,Bachelor,Single,37774.0,Low,2,0,2,2012-09-03,28,1,173.0,8,107,7,2,122,419.0,4,7,2,3,8,16,0,0,1,0,0,1,2,Low Recency
6398,1974,40,Gen X,Basic,Married,18393.0,Lowest,1,0,1,2014-03-29,2,0,7.0,10,13,16,0,4,50.0,2,3,0,3,8,8,0,0,0,0,0,0,0,Low Recency
9212,1962,52,Gen X,Master,Married,72828.0,Highest,0,1,1,2013-02-14,17,0,822.1000000000001,0,235,19,14,122,1212.1000000000001,5,6,3,11,7,25,0,0,0,0,0,0,0,Low Recency
7937,1982,32,Milennial,Bachelor,Married,24711.0,Lowest,0,0,0,2014-04-18,86,0,10.0,7,25,6,3,7,58.0,1,3,0,3,7,7,0,0,0,0,0,0,0,High Recency
839,1975,39,Gen X,PhD,Married,45503.0,Low,1,0,1,2013-09-25,54,0,97.0,4,44,6,1,18,170.0,1,3,1,4,5,9,0,0,0,0,0,0,0,High Recency
4246,1982,32,Milennial,Master,Single,6560.0,Lowest,0,0,0,2013-12-12,2,0,67.0,11,26,4,3,122,233.0,1,1,0,2,8,4,0,0,0,0,0,0,0,Low Recency
158,1945,69,Boomers,PhD,Married,71604.0,Highest,0,0,0,2013-11-17,3,0,345.0,53,499,98,75,97,1167.0,1,8,3,5,4,17,0,0,1,0,0,1,2,Low Recency
4832,1979,35,Milennial,Bachelor,Married,27244.0,Lowest,1,0,1,2014-03-07,84,0,6.0,5,17,3,24,46,101.0,2,2,2,2,7,8,0,0,0,0,0,0,0,High Recency
5621,1969,45,Gen X,Bachelor,Married,48752.0,Low,1,1,2,2012-12-12,8,0,73.0,57,100,71,15,3,319.0,5,6,1,5,8,17,0,0,0,0,0,1,1,Low Recency
1945,1962,52,Gen X,Bachelor,Married,71434.0,Highest,0,1,1,2013-09-18,4,0,711.0,36,217,120,89,122,1295.0,3,7,4,7,4,21,1,0,0,1,0,0,2,Low Recency
5147,1948,66,Boomers,Bachelor,Single,90842.0,Highest,0,0,0,2013-07-29,57,0,774.0,70,118,120,89,93,1264.0,1,4,7,11,2,23,0,0,0,0,0,0,0,High Recency
2535,1978,36,Milennial,Master,Married,88097.0,Highest,1,0,1,2012-08-18,24,0,163.0,0,480,0,89,75,807.0,1,6,5,8,8,20,1,0,0,1,1,1,4,Low Recency
11039,1975,39,Gen X,Bachelor,Married,51948.0,High,0,1,1,2013-09-17,51,0,82.0,33,54,71,30,41,311.0,2,5,2,4,5,13,0,0,0,0,0,0,0,High Recency
9495,1982,32,Milennial,Bachelor,Married,71853.0,Highest,0,0,0,2013-05-08,29,0,358.0,83,413,120,89,32,1095.0,1,2,7,6,2,16,0,0,0,0,0,0,0,Low Recency
9635,1983,31,Milennial,Master,Married,35876.0,Low,0,0,0,2014-04-20,13,0,66.0,2,40,4,3,14,129.0,1,3,1,3,6,8,0,0,0,0,0,0,0,Low Recency
2173,1952,62,Boomers,Bachelor,Widow,40049.0,Low,0,1,1,2013-10-16,23,0,13.0,6,7,0,3,3,32.0,1,1,0,3,6,5,0,0,0,0,0,0,0,Low Recency
942,1982,32,Milennial,Bachelor,Single,39660.0,Low,1,0,1,2012-08-08,36,0,139.0,13,78,20,13,36,299.0,3,7,1,3,8,14,0,0,0,0,0,1,1,High Recency
9386,1962,52,Gen X,Bachelor,Married,50127.0,Low,0,1,1,2014-05-29,88,0,274.0,0,21,4,6,15,320.0,1,5,1,6,6,13,0,0,0,1,0,0,1,High Recency
5510,1977,37,Milennial,Master,Married,43263.0,Low,0,1,1,2012-11-21,2,0,262.0,6,61,0,10,102,441.0,3,5,2,6,5,16,0,0,0,0,0,0,0,Low Recency
873,1949,65,Boomers,Master,Married,62845.0,High,1,1,2,2012-10-01,3,0,822.1000000000001,0,45,0,0,34,901.1000000000001,5,3,4,10,8,22,0,0,0,1,0,1,2,Low Recency
2253,1990,24,Milennial,Bachelor,Married,18929.0,Lowest,0,0,0,2013-02-16,15,0,32.0,0,8,23,4,18,85.0,1,1,0,4,6,6,0,0,0,0,0,0,0,Low Recency
5181,1982,32,Milennial,Basic,Single,24367.0,Lowest,1,0,1,2013-03-20,58,0,6.0,4,7,0,11,5,33.0,1,1,0,2,8,4,0,0,0,0,0,0,0,High Recency
979,1975,39,Gen X,Bachelor,Single,33249.0,Lowest,1,0,1,2013-02-20,11,0,6.0,10,21,19,14,42,112.0,2,2,1,3,6,8,0,0,0,0,0,0,0,Low Recency
10390,1959,55,Boomers,Master,Married,26887.0,Lowest,0,1,1,2013-02-10,27,0,6.0,7,7,3,4,6,33.0,1,1,0,3,6,5,0,0,0,0,0,0,0,Low Recency
4698,1983,31,Milennial,PhD,Married,50150.0,Low,0,0,0,2013-06-20,32,0,135.0,46,92,65,61,11,410.0,2,5,2,7,5,16,0,0,0,0,0,0,0,High Recency
7793,1976,38,Milennial,Bachelor,Married,62061.0,High,0,1,1,2013-08-31,12,0,641.0,7,84,0,30,38,800.0,3,8,4,7,6,22,0,0,0,1,0,0,1,Low Recency
1745,1962,52,Gen X,PhD,Divorced,85696.0,Highest,0,0,0,2013-05-03,88,0,714.0,76,395,116,0,12,1313.0,1,4,6,9,2,20,0,0,0,0,0,1,1,High Recency
10590,1956,58,Boomers,PhD,Married,76542.0,Highest,0,0,0,2013-03-30,91,0,794.0,73,499,0,29,14,1409.0,1,4,7,10,2,22,0,0,0,0,0,0,0,High Recency
5080,1993,21,Gen Z,Bachelor,Single,70515.0,Highest,0,0,0,2013-10-21,12,0,420.0,0,452,120,64,122,1178.0,1,6,6,4,2,17,0,0,0,0,0,1,1,Low Recency
8369,1987,27,Milennial,Bachelor,Married,18227.0,Lowest,1,0,1,2012-11-08,21,0,6.0,2,7,4,3,11,33.0,1,1,1,2,8,5,0,0,0,0,0,0,0,Low Recency
5232,1965,49,Gen X,Bachelor,Married,69139.0,Highest,0,1,1,2014-01-27,23,0,86.0,12,75,33,15,6,227.0,1,4,1,5,4,11,0,0,0,0,0,0,0,Low Recency
2407,1982,32,Milennial,Bachelor,Married,69109.0,Highest,0,0,0,2012-11-09,10,0,822.1000000000001,25,459,120,29,95,1550.1000000000001,1,6,6,7,4,20,0,0,0,0,1,1,2,Low Recency
3834,1962,52,Gen X,Bachelor,Single,69627.0,Highest,0,1,1,2013-03-17,35,0,231.0,83,215,120,30,53,732.0,2,8,2,11,5,23,0,0,0,0,0,0,0,High Recency
7912,1978,36,Milennial,Bachelor,Married,38136.0,Low,1,0,1,2013-04-22,69,0,8.0,15,27,0,20,33,103.0,2,3,1,2,8,8,0,0,1,0,0,0,1,High Recency
7712,1946,68,Boomers,PhD,Single,62159.0,High,0,0,0,2014-04-28,68,0,182.0,17,259,77,70,29,634.0,1,6,2,10,4,19,0,0,0,0,0,0,0,High Recency
1065,1963,51,Gen X,Bachelor,Single,80695.0,Highest,0,0,0,2013-12-29,85,0,557.0,83,499,120,37,18,1314.0,1,5,7,5,2,18,0,0,0,0,0,0,0,High Recency
7275,1971,43,Gen X,Master,Single,33316.0,Lowest,1,1,2,2013-10-04,34,0,79.0,1,31,4,4,12,131.0,3,2,1,4,6,10,0,0,0,0,0,0,0,High Recency
1343,1968,46,Gen X,Bachelor,Married,58554.0,High,1,1,2,2012-09-26,55,0,368.0,24,68,38,0,88,586.0,5,8,2,6,7,21,0,0,0,0,0,0,0,High Recency
1384,1992,22,Gen Z,Basic,Married,17256.0,Lowest,1,0,1,2013-11-23,10,0,6.0,4,14,8,8,22,62.0,2,2,1,2,8,7,0,0,1,0,0,0,1,Low Recency
9967,1974,40,Gen X,Bachelor,Divorced,53034.0,High,1,1,2,2013-05-30,30,0,160.0,15,196,15,11,50,447.0,5,6,1,7,8,19,0,0,0,0,0,0,0,Low Recency
6181,1950,64,Boomers,Master,Married,52203.0,High,0,0,0,2012-07-31,36,0,488.0,21,238,56,89,28,920.0,1,8,7,11,6,27,0,0,0,0,0,0,0,High Recency
10507,1977,37,Milennial,Master,Divorced,59601.0,High,0,1,1,2013-07-25,14,0,691.0,7,69,0,7,23,797.0,4,2,2,7,8,15,0,0,0,1,0,0,1,Low Recency
2674,1958,56,Boomers,Master,Single,75154.0,Highest,0,1,1,2012-09-04,79,0,543.0,10,205,120,89,82,1049.0,1,6,3,6,3,16,0,0,0,0,0,1,1,High Recency
2698,1976,38,Milennial,Bachelor,Single,47025.0,Low,0,1,1,2013-11-07,52,0,254.0,7,108,20,0,26,415.0,3,6,3,5,6,17,0,0,0,0,0,0,0,High Recency
3231,1973,41,Gen X,Bachelor,Married,37971.0,Low,1,0,1,2013-11-25,97,0,6.0,4,10,2,2,7,31.0,1,1,0,3,8,5,0,0,0,0,0,0,0,High Recency
4096,1968,46,Gen X,Master,Divorced,41335.0,Low,1,0,1,2013-12-26,24,0,112.0,19,21,16,14,5,187.0,3,4,1,4,7,12,0,0,0,0,0,0,0,Low Recency
10476,1958,56,Boomers,Bachelor,Married,67267.0,High,0,1,1,2014-05-13,0,0,134.0,11,59,15,2,30,251.0,1,3,2,5,2,11,0,0,0,0,0,0,0,Low Recency
5948,1975,39,Gen X,Bachelor,Single,57338.0,High,0,1,1,2014-04-29,96,0,143.0,6,52,11,8,17,237.0,2,4,1,5,5,12,0,0,0,0,0,0,0,High Recency
9140,1960,54,Gen X,Master,Married,50523.0,Low,1,1,2,2013-12-25,89,0,51.0,4,24,4,7,3,93.0,2,2,0,4,6,8,0,0,0,0,0,0,0,High Recency
10258,1965,49,Gen X,Master,Single,35791.0,Low,2,1,3,2013-05-06,94,0,27.0,0,7,0,0,3,37.0,2,1,0,3,8,6,0,0,0,0,0,0,0,High Recency
5675,1960,54,Gen X,PhD,Divorced,50611.0,Low,0,1,1,2012-10-04,98,0,459.0,0,24,6,0,4,493.0,5,4,5,7,6,21,0,0,0,1,0,0,1,High Recency
4743,1969,45,Gen X,PhD,Married,56242.0,High,0,1,1,2013-03-03,72,0,689.0,8,167,11,8,88,971.0,5,8,4,11,6,28,0,0,0,0,0,0,0,High Recency
8805,1960,54,Gen X,Bachelor,Single,48904.0,Low,0,1,1,2012-12-02,1,0,283.0,10,38,0,13,27,371.0,4,7,2,4,8,17,0,0,0,0,0,0,0,Low Recency
1542,1975,39,Gen X,Bachelor,Single,56243.0,High,1,2,3,2013-12-30,26,0,347.0,0,35,4,3,7,396.0,5,4,2,8,5,19,0,0,0,0,0,0,0,Low Recency
6770,1985,29,Milennial,Bachelor,Married,21355.0,Lowest,1,0,1,2013-08-20,5,0,6.0,13,14,0,5,31,69.0,2,2,1,2,6,7,0,0,1,0,0,1,2,Low Recency
8773,1971,43,Gen X,Master,Married,57420.0,High,0,1,1,2013-06-25,22,0,280.0,0,18,0,0,24,322.0,3,5,1,6,7,15,0,0,0,1,0,0,1,Low Recency
10475,1970,44,Gen X,Master,Married,49736.0,Low,0,1,1,2013-04-01,39,0,187.0,5,65,26,20,14,317.0,2,4,2,6,5,14,0,0,0,0,0,0,0,High Recency
10420,1955,59,Boomers,Master,Divorced,46390.0,Low,0,1,1,2014-05-05,56,0,95.0,14,64,2,9,38,222.0,1,4,2,3,7,10,0,0,0,0,0,0,0,High Recency
7514,1956,58,Boomers,Master,Married,54342.0,High,1,1,2,2013-07-03,74,0,84.0,10,34,11,10,28,177.0,4,3,1,4,6,12,0,0,0,0,0,0,0,High Recency
